id	SRA_id	BioProjectAccession	BioSampleAccession	ExperimentAccession	RunAccession	SampleAccession	ExperimentName	ExperimentStatus	ExperimentVersion	IsPublic	SampleName	StaticDataAvailable	StudyAcc	StudName	Title	OrganismName	OrganismTaxID	ClusterName	InstrumentModel	LibraryName	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Platform	TotalBases	TotalSize	TotalSpots	TotalRuns	CreateDate	UpdateDate	CenterName	ContactName	LabName	SubmitterAccession
55	4480241	PRJEB19335	SAMEA104233047	ERX2169792	ERR2112548	ERS1892065	Illumina HiSeq 4000 paired end sequencing	public	1	true		true	ERP021337	The Stone Age Plague: 1000 years of Persistence in Eurasia	Illumina HiSeq 4000 paired end sequencing	None	632	public	Illumina HiSeq 4000	ABI843	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	49677009512	19384544052	326822431	1	2017/09/12	2017/09/12	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA1084909
56	4480240	PRJEB19335	SAMEA104233047	ERX2169791	ERR2112547	ERS1892065	Illumina HiSeq 4000 paired end sequencing	public	1	true		true	ERP021337	The Stone Age Plague: 1000 years of Persistence in Eurasia	Illumina HiSeq 4000 paired end sequencing	None	632	public	Illumina HiSeq 4000	ABI843	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	24291100546	9896555468	120252973	1	2017/09/12	2017/09/12	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA1084909
57	4480239	PRJEB19335	SAMEA104233046	ERX2169789	ERR2112545	ERS1892064	Illumina HiSeq 4000 paired end sequencing	public	1	true		true	ERP021337	The Stone Age Plague: 1000 years of Persistence in Eurasia	Illumina HiSeq 4000 paired end sequencing	None	632	public	Illumina HiSeq 4000	ABI745	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	52437414480	20274141203	344982990	1	2017/09/12	2017/09/12	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA1084909
58	4190533	PRJNA391106	SAMN07257398	SRX2935082	SRR5714713	SRS2297286	GSM2674965: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 3); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674965: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 3); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	1633251700	656111265	16332517	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
59	4190532	PRJNA391106	SAMN07257399	SRX2935081	SRR5714712	SRS2297288	GSM2674964: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 2); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674964: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 2); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	1841026100	762169932	18410261	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
60	4190531	PRJNA391106	SAMN07257400	SRX2935080	SRR5714711	SRS2297285	GSM2674963: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 1a); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674963: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 1a); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	2214848000	918104410	22148480	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
61	4190530	PRJNA391106	SAMN07257401	SRX2935079	SRR5714710	SRS2297287	GSM2674962: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 1b); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674962: Yersinia pestis transposon mutant library cultured at 37ºC (replicate 1b); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	2006650100	816249370	20066501	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
62	4190529	PRJNA391106	SAMN07257402	SRX2935078	SRR5714709	SRS2297284	GSM2674961: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 3); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674961: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 3); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	2180122300	896724022	21801223	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
63	4190528	PRJNA391106	SAMN07257403	SRX2935077	SRR5714708	SRS2297283	GSM2674960: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 2); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674960: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 2); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	1461687900	574961888	14616879	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
64	4190527	PRJNA391106	SAMN07257404	SRX2935076	SRR5714707	SRS2297282	GSM2674959: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 1); Yersinia pestis; OTHER	public	1	true		true	SRP109777	An integrated computational-experimental approach reveals Yersinia pestis genes essential across a narrow or a broad range of environmental conditions	GSM2674959: Yersinia pestis transposon mutant library cultured at 28ºC (replicate 1); Yersinia pestis; OTHER	None	632	public	Illumina HiSeq 2500	None	SINGLE	other	GENOMIC	OTHER	ILLUMINA	2080607700	854339177	20806077	1	2017/07/07	2017/06/20	GEO	Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt		SRA576244
65	4122767	PRJNA269675	SAMN07176226	SRX2879744	SRR5641464	SRS2247689	Shotgun 2017 Sample 86	public	1	true		true	SRP051099	Pathogenic microorganism Genome sequencing	Shotgun 2017 Sample 86	None	1234662	public	Illumina MiSeq	2017 Sample 86 Library 01	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	221312038	114618596	465790	1	2018/06/02	2017/06/02	SRCAMB	Alexander Bogun	Collection department	SRA569620
66	4122766	PRJNA269675	SAMN07176225	SRX2879743	SRR5641463	SRS2247688	Shotgun 2017 Sample 85	public	1	true		true	SRP051099	Pathogenic microorganism Genome sequencing	Shotgun 2017 Sample 85	None	1234662	public	Illumina MiSeq	2017 Sample 85 Library 01	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	195356348	103376718	399587	1	2018/06/02	2017/06/02	SRCAMB	Alexander Bogun	Collection department	SRA569619
67	4122742	PRJNA269675	SAMN07176223	SRX2879719	SRR5641436	SRS2247670	Shotgun 2017 Sample 83	public	2	true		true	SRP051099	Pathogenic microorganism Genome sequencing	Shotgun 2017 Sample 83	None	1234662	public	Illumina MiSeq	2017 Sample 83 Library 01	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	186958795	98533421	388720	1	2018/06/02	2017/06/02	SRCAMB	Alexander Bogun	Collection department	SRA569614
68	4122737	PRJNA269675	SAMN07176222	SRX2879714	SRR5641429	SRS2247666	Shotgun 2017 Sample 82	public	1	true		true	SRP051099	Pathogenic microorganism Genome sequencing	Shotgun 2017 Sample 82	None	1234662	public	Illumina MiSeq	2017 Sample 82 Library 01	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	138199087	72231695	288665	1	2018/06/02	2017/06/02	SRCAMB	Alexander Bogun	Collection department	SRA569610
69	3999534	PRJNA384395	SAMN06854158	SRX2771965	SRR5489125	SRS2155364	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_1	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2269360750	821489332	45387215	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
70	3999533	PRJNA384395	SAMN06854159	SRX2771964	SRR5489124	SRS2155363	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_2	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2256495400	825331815	45129908	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
71	3999532	PRJNA384395	SAMN06854160	SRX2771963	SRR5489123	SRS2155361	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_3	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2556614050	929024906	51132281	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
72	3999531	PRJNA384395	SAMN06854805	SRX2771962	SRR5489122	SRS2155360	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_4	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2209951500	804196894	44199030	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
73	3999530	PRJNA384395	SAMN06854806	SRX2771961	SRR5489121	SRS2155359	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_5	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2459105500	893063966	49182110	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
74	3999529	PRJNA384395	SAMN06854807	SRX2771960	SRR5489120	SRS2155362	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	public	1	true		true	SRP105789	Yersinia pestis strain:CO92(pCD1-) Transcriptome or Gene expression	Yersinia pestis endoribonucleases post-transcriptionally regulate type VI secretion system-mediated flea	None	632	public	Illumina HiSeq 2500	OS_051617_6	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	ILLUMINA	2633811300	955062110	52676226	1	2017/05/01	2017/05/01	Howard Taylor Ricketts Lab, University of Chicago	Aparna Krishnan	Microbiology	SRA558460
75	3569356	PRJNA357858	SAMN06161235	SRX2457039	SRR5137562	SRS1868452	MiSeq Yp sequencing	public	1	true		true	SRP095270	Yersinia pestis strain:195/P Genome sequencing and assembly	MiSeq Yp sequencing	None	632	public	Illumina MiSeq	miseq	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	500191050	335518063	1026457	1	2017/01/07	2017/01/02	NHGRI/NIH	Sergey Koren	CSGB	SRA517394
76	3531658	PRJNA357858	SAMN06161235	SRX2432910	SRR5117441	SRS1868452		public	1	true		true	SRP095270	Yersinia pestis strain:195/P Genome sequencing and assembly	Whole Genome Sequencing of Yersinia pestis	None	632	public	MinION	SAMN06161235	SINGLE	RANDOM	GENOMIC	WGS	OXFORD_NANOPORE	513049128	551137633	38961	1	2016/12/24	2016/12/16	NHGRI/NIH	Sergey Koren	CSGB	SRA505098
77	3200308	PRJEB14851	SAMEA4354665	ERX1617413	ERR1546643	ERS1266114	Illumina HiSeq 2000 paired end sequencing	public	1	true		true	ERP016528	A high-coverage Yersinia pestis Genome from a 6th-century Justinianic Plague Victim	Illumina HiSeq 2000 paired end sequencing	None	632	public	Illumina HiSeq 2000	AE1175_L3	PAIRED	PCR	METAGENOMIC	Targeted-Capture	ILLUMINA	2184860280	1317281810	10816140	1	2016/09/30	2016/09/28	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA678277
78	3200307	PRJEB14851	SAMEA4354665	ERX1617412	ERR1546642	ERS1266114	Illumina HiSeq 2500 paired end sequencing	public	1	true		true	ERP016528	A high-coverage Yersinia pestis Genome from a 6th-century Justinianic Plague Victim	Illumina HiSeq 2500 paired end sequencing	None	632	public	Illumina HiSeq 2500	AE1175_L2	PAIRED	PCR	METAGENOMIC	Targeted-Capture	ILLUMINA	11420383100	7561221277	56536550	1	2016/09/30	2016/09/28	Max Planck Institute for the Science of Human Hist	European Nucleotide Archive	European Nucleotide Archive	ERA678277
79	3135445	PRJNA341721	SAMN05731686	SRX2140665	SRR4175444	SRS1672588		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3017	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	288277014	188620669	574257	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
80	3135444	PRJNA341721	SAMN05731685	SRX2140664	SRR4175443	SRS1672587		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3019	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	508619372	344750616	1013186	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
81	3135443	PRJNA341721	SAMN05731684	SRX2140663	SRR4175442	SRS1672586		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3043	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	402609522	276380338	802011	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
82	3135442	PRJNA341721	SAMN05731683	SRX2140662	SRR4175441	SRS1672585		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp2963	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	375109962	257873229	747231	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
83	3135441	PRJNA341721	SAMN05731682	SRX2140661	SRR4175440	SRS1672584		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3078	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	286810170	170108874	571335	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
84	3135440	PRJNA341721	SAMN05731681	SRX2140660	SRR4175439	SRS1672583		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3042	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	269159348	170877384	536174	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
85	3135439	PRJNA341721	SAMN05731707	SRX2140659	SRR4175438	SRS1672582		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3045	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	369908740	253071096	736870	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
86	3135438	PRJNA341721	SAMN05731680	SRX2140658	SRR4175437	SRS1672581		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3016	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	277476484	175943205	552742	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
87	3135437	PRJNA341721	SAMN05731706	SRX2140657	SRR4175436	SRS1672580		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3044	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	231991268	145742741	462134	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
88	3135436	PRJNA341721	SAMN05731705	SRX2140656	SRR4175435	SRS1672579		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3023	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	467351960	309977479	930980	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
89	3135435	PRJNA341721	SAMN05731704	SRX2140655	SRR4175434	SRS1672578		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3083	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	279355470	167291966	556485	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
90	3135434	PRJNA341721	SAMN05731703	SRX2140654	SRR4175433	SRS1672577		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3059	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	373772634	226734688	744567	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
91	3135433	PRJNA341721	SAMN05731702	SRX2140653	SRR4175432	SRS1672576		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3050	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	441284606	293235401	879053	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
92	3135432	PRJNA341721	SAMN05731701	SRX2140652	SRR4175431	SRS1672575		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp2991	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	385468732	249843039	767866	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
93	3135431	PRJNA341721	SAMN05731700	SRX2140651	SRR4175430	SRS1672574		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp2872	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	485287918	333187780	966709	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
94	3135430	PRJNA341721	SAMN05731699	SRX2140650	SRR4175429	SRS1672573		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3079	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	380845814	236734820	758657	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
95	3135429	PRJNA341721	SAMN05731698	SRX2140649	SRR4175428	SRS1672572		public	1	true		true	SRP086709	Yersinia pestis Genome sequencing and assembly	Other Sequencing of Yersinia pestis	None	632	public	Illumina MiSeq	Yp3034	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	500504542	341218978	997021	1	2017/08/29	2016/09/06	Northern Arizona University	Jason Sahl	Center for Microbial Genetics and Genomics	SRA462997
